id_funcionario,nome_completo,sexo,data_nascimento,estado,area,nivel,salario,data_admissao,data_desligamento,motivo_desligamento,nota_comunicacao,nota_trabalho_equipe,nota_organizacao,nota_lideranca,nota_iniciativa,avaliacao_geral,horas_extras,ferias_acumuladas
243,Andre Ribeiro da Costa,Masculino,1993-08-09,RS,Administrativo,Analista,3358.358704019338,2008-10-18,NA,NA,9.645802947692573,8.072292127646506,6.831344137899578,8.154407441616058,8.23720351792872,8.236650825179709,39,27
244,Carlos Alberto Souza,Masculino,1980-05-09,SC,Financeiro,Analista,2910.7167688198388,2005-03-26,NA,NA,8.7604587841779,6.8747516898438334,6.785264914855361,5.790449168998748,6.534579463303089,7.54416294571313,68,36
245,Felipe Carvalho,Masculino,1991-09-12,DF,Comercial,Estagiário,1235.066919727251,2018-10-29,2019-12-31,Outros,7.869997429661453,7.6120060086250305,7.4382816683501005,8.578317369101569,8.841705936007202,7.95830388839257,27,10
246,Felipe Carvalho,Masculino,1997-02-16,RJ,Logística,Analista,3064.4815638661385,2004-09-15,NA,NA,6.547944782301784,8.240166740491986,8.665145052596927,5.741720970254391,8.248432838357985,8.004256704156338,27,10
247,Cynthia Ribeiro,Masculino,1981-01-04,RS,Administrativo,Estagiário,1445.08142368868,2013-09-11,NA,NA,8.041282890364528,6.220132463611662,9.38855991885066,7.378192227333784,7.110796061344445,7.05474519045602,39,12
248,Bernard Mello,Masculino,1997-12-31,MG,Logística,Coordenador,7565.6429240480065,2012-07-10,NA,NA,9.891904892399907,9.064091655425727,6.782567718997598,6.399919572286308,9.349290284328163,7.41610117541779,20,9
249,Isamij Jacques Gamboa,Masculino,1992-11-28,DF,TI,Analista,4044.4543077610433,2008-12-04,NA,NA,6.736378108151257,6.120059794746339,7.141982023604214,9.817993885371834,9.682663393206894,8.063440425888777,60,40
250,Fernanda de Oliveira Netto,Masculino,1985-05-18,RJ,RH,Coordenador,5522.844672668725,2011-08-29,NA,NA,8.371749131940305,6.524595053866506,7.732069930061698,8.581044955644757,8.587978206574917,8.554676648106618,34,0
251,Ana Fernandes Filardi,Masculino,1998-04-26,SP,Logística,Analista,3719.814293086529,2006-01-27,NA,NA,8.106853473931551,7.6552224876359105,7.947781130671501,7.151162306545302,7.532255592755973,7.415480797587674,63,6
252,Manuela Abreu Braga Martins,Feminino,1978-03-12,SC,Financeiro,Coordenador,5490.792870754376,2015-09-24,NA,NA,9.020482585765421,8.447705307044089,9.02980599924922,6.907054963521659,7.868918629363179,8.127226499950323,53,12
253,Manuela Abreu Braga Martins,Masculino,1987-04-01,SC,Administrativo,Gerente,11471.834535710514,2010-02-26,NA,NA,7.038806454278529,8.554429430514574,8.16411154344678,8.593188411323354,8.886069145053625,8.710375947283918,56,18
254,Carlos Alberto Souza,Masculino,1968-05-19,ES,Logística,Gerente,11497.112126089633,2002-08-05,NA,NA,8.470228344202042,8.574950641021132,9.864160885103047,6.24822115409188,7.437025357037783,7.891611755896497,10,19
255,Bruna Calmon,Feminino,1985-03-01,PR,Operações,Estagiário,1626.2853565625846,2009-11-30,2015-02-24,Pedido do funcionário,6.143898364156485,6.374375149607658,7.699455164372921,8.514220527140424,8.021818721666932,6.790642826376301,6,30
256,Mariana Lima,Feminino,1983-10-17,PR,TI,Estagiário,1439.6218540146947,2003-05-01,NA,NA,9.836337603628635,7.68366139754653,6.681038565933704,6.836385305505246,8.074803058058023,7.409562758803601,41,33
257,João Monteiro,Masculino,1988-10-05,PE,Comercial,Gerente,14519.213448744267,2016-04-23,NA,NA,6.663602749817073,6.14128146879375,9.159618666395545,8.918395572109148,8.736257223412395,7.837334319005099,33,10
258,Carlos Alberto Souza,Feminino,1978-08-08,GO,Logística,Coordenador,7347.766843391582,2011-04-14,NA,NA,7.235556281171739,7.26612264662981,6.7381556844338775,8.357338407076895,9.213072610087693,6.987640870301863,33,22
259,Rodrigo Funcke,Masculino,1988-12-01,SC,Operações,Analista,3572.6902834139764,2000-09-08,NA,NA,7.622755378484726,9.595741836354136,7.932283406145871,8.30960591090843,7.3177689043805,8.560007609137694,38,3
260,Mariana Lima,Feminino,1998-10-10,PE,Financeiro,Coordenador,6380.7955521624535,2013-04-29,NA,NA,7.798545388504863,6.956959363073111,7.080611793324351,6.454308449756354,9.272712714970112,7.799624594095352,72,29
261,Bruna Calmon,Feminino,1986-06-13,RS,TI,Analista,4140.12863393873,2012-02-20,2018-11-07,Outros,8.259957904927433,8.775688029825687,8.246196890249848,7.120764411520213,9.573006616905332,8.816438102619164,31,11
262,Felipe Carvalho,Masculino,1975-12-02,MG,Operações,Analista,3377.330334391445,2016-06-08,NA,NA,8.214286101981997,9.569895135238767,9.892823605798185,9.333226621383801,8.612789407372475,9.89737376140343,28,24
263,Julia Andrade,Masculino,1996-12-22,SP,RH,Coordenador,7033.411220414564,2013-04-22,NA,NA,9.428991357795894,8.74052289687097,6.746629829518497,8.567014107247815,7.2094276724383235,8.632250085157592,73,10
264,Carlos Alberto Souza,Masculino,1998-04-14,RJ,RH,Analista,4362.24703816697,2017-02-10,NA,NA,7.706704038195312,6.436409164220095,8.907843793742359,6.527309664525092,9.471936519257724,8.534040082681672,44,20
265,Wesley Oliveira Baptista,Feminino,1987-11-05,PE,Administrativo,Gerente,9874.088579323143,2018-02-08,NA,NA,8.061476512812078,9.281815834343433,7.404538395814598,8.000338487327099,9.991525492630899,8.372812198208516,45,20
266,Wesley Oliveira Baptista,Feminino,1974-04-22,PR,Comercial,Analista,4411.042027641088,2000-10-28,NA,NA,8.119713358581066,8.800049990415573,8.641343190334737,6.87882402446121,8.080654820427299,8.684351162182423,14,9
267,Gabriel Mesquita,Feminino,1994-03-30,PR,Comercial,Analista,4231.692455243319,2015-02-24,2018-01-16,Desempenho,7.797236993908882,8.841859851963818,7.035258145071566,7.980997655540705,7.743038948625326,7.204621705565853,55,24
268,Rodrigo Funcke,Masculino,1974-07-23,RS,TI,Estagiário,1510.7531919144094,2012-10-21,NA,NA,7.306051699444652,7.806557978503406,6.803055222146213,8.139666044153273,9.716045274399221,8.261020864974423,63,53
269,Marta Fahrnholz,Feminino,1976-01-29,SP,TI,Estagiário,1739.482574723661,2002-08-21,NA,NA,9.462662412784994,6.582390969619155,8.7293970733881,8.820556714199483,8.200736403465271,9.188118744190897,54,20
270,Marta Fahrnholz,Feminino,1966-06-21,SP,TI,Analista,4104.713706299663,2011-03-31,2019-07-03,Desempenho,9.240338113158941,6.4547044495120645,6.357012838125229,5.999378568958491,6.632867737673223,7.9655703271739,17,16
271,Yuri Cruz,Feminino,1973-06-28,PE,Logística,Analista,3378.3995928242803,2006-08-12,NA,NA,9.968534450046718,9.577514186501503,9.500970588065684,8.900798943359405,7.0703264800831676,9.149106910495133,69,15
272,Bruno Almeida,Masculino,2000-07-16,RJ,TI,Analista,4186.464579310268,2006-02-06,2012-01-23,Pedido do funcionário,7.731530180200934,6.778070250526071,8.844537033699453,6.080007340060547,8.431203397922218,7.955325297792149,34,16
273,Andre Ribeiro da Costa,Masculino,1980-06-18,RJ,RH,Analista,2775.946485809982,2008-06-27,2011-08-21,Desempenho,7.863826774060726,6.402950340881944,7.2901259968057275,7.482999559724703,9.07291807886213,7.083254652066958,77,22
274,Mariana Lima,Masculino,2000-07-04,DF,Financeiro,Coordenador,6222.536601591855,2018-01-27,2019-12-31,Outros,7.917830269783735,6.697481844574213,9.89485686738044,8.396108855959028,6.139392068609595,7.042253972486162,49,11
275,Bernard Mello,Masculino,1995-11-12,DF,TI,Analista,3125.5268463864923,2004-05-06,NA,NA,9.522395310923457,7.264463041909039,6.053484136238694,6.743062491295859,8.299625430256128,7.570435654353442,48,35
276,Nathália Fernandes de Araújo,Feminino,1985-06-05,PR,Comercial,Gerente,12430.229684337974,2016-06-27,NA,NA,8.061292180791497,8.696720335632563,7.095010174438357,5.19997842842713,8.72033417597413,7.701117460348613,80,26
277,Mariana Lima,Masculino,1993-11-19,SP,Comercial,Estagiário,1449.1905339527875,2017-09-18,NA,NA,8.74632497318089,8.522630560211837,6.795649228617549,9.539747432572767,8.949575318954885,8.44455999642737,64,29
278,Nathália Fernandes de Araújo,Feminino,1997-10-29,MG,Financeiro,Analista,4435.111254453659,2015-09-13,NA,NA,6.7075950391590595,7.565299028530717,7.100580264814198,5.466326514724642,6.0351036582142115,6.173785980000986,49,34
279,Felipe Carvalho,Masculino,1981-01-24,PE,Comercial,Analista,3265.3150190599263,2001-12-27,2009-08-07,Término de contrato,7.87876501865685,8.442576852627099,6.7003231812268496,7.605695209931582,9.048519747331738,7.324068317397169,24,9
280,Mariana Lima,Feminino,1976-03-18,BA,Operações,Analista,4124.457444064319,2010-02-12,2017-11-18,Término de contrato,8.745166440494359,9.543778443709016,9.520715641789138,9.128072154708207,7.551071866415441,9.368383005942187,58,11
281,Bruno Almeida,Feminino,1969-02-02,MG,Operações,Analista,3099.378427490592,2013-08-07,2019-12-31,Término de contrato,6.109492416493595,8.888727526180446,9.524599677883089,6.766799447359517,6.883919909596443,8.137697750560816,55,23
282,Isamij Jacques Gamboa,Feminino,1980-06-26,RJ,Logística,Analista,3551.1255678720772,2002-07-19,NA,NA,7.4109979989007115,7.97404561098665,9.873554390855134,7.742943714838475,8.125380918383598,8.145815556916661,30,15
283,João Monteiro,Feminino,1983-12-18,SP,Logística,Gerente,13115.944154094905,2005-04-09,2011-11-18,Desempenho,6.666535569354892,9.238583523780107,8.22740968130529,5.860067593166605,9.182240190915763,8.675514657777615,36,25
284,Patricia Rodrigues,Feminino,1979-06-14,BA,Financeiro,Analista,3931.669027544558,2015-03-07,NA,NA,8.346370582468808,7.2238995134830475,6.050335525535047,6.330151587026194,8.773132502101362,7.352439446689153,34,19
285,Isamij Jacques Gamboa,Masculino,1994-09-26,MG,Comercial,Estagiário,1595.755378017202,2012-12-20,NA,NA,7.155404777266085,6.836257066577673,9.76471103541553,8.032079125987366,6.468181318603456,8.139886061686004,7,27
286,Mariana Lima,Masculino,1997-10-05,RJ,Financeiro,Estagiário,1203.490916825831,2018-07-23,NA,NA,8.15016429219395,7.179344170726836,8.011920396238565,8.162257766816765,7.103708810172975,7.3857773081027105,54,4
287,Wesley Oliveira Baptista,Feminino,1982-10-29,BA,Operações,Analista,3033.743224106729,2012-05-21,2016-07-16,Desempenho,6.533819508738816,6.39589150249958,8.623018588870764,8.253388174343854,8.243776019662619,7.912861824037765,10,27
288,Bruna Calmon,Feminino,1996-06-13,PE,Comercial,Analista,4126.049953512847,2008-01-14,2009-02-10,Reestruturação,8.571185450069606,6.758474410511553,8.06349045690149,9.573729999829084,7.146398553624749,8.352732062367313,47,2
289,Yuri Cruz,Feminino,1998-04-08,DF,Administrativo,Coordenador,5086.536233080551,2000-08-29,2006-07-07,Desempenho,6.4910805355757475,6.4858288783580065,6.243457872420549,5.6377462996169925,9.277117429301143,6.971885845977699,9,20
290,Pedro da Silva,Masculino,1986-06-26,PE,Financeiro,Analista,4033.1908902153373,2011-12-30,NA,NA,8.642415682785213,7.901460103690624,8.927025706507266,8.938870790880173,8.076941362582147,9.042818401750704,59,25
291,Felipe Carvalho,Feminino,1974-01-14,SC,Administrativo,Analista,3669.145632069558,2001-09-30,NA,NA,7.359322413802147,8.868718183599412,8.758673560805619,5.44386099325493,6.22301019821316,7.264016086816862,56,12
292,Nathália Fernandes de Araújo,Masculino,1973-08-10,SC,Logística,Analista,4494.569342117757,2009-02-08,NA,NA,8.46878052316606,6.801684617996216,8.838113109581172,8.029448230518028,7.135248043574393,6.851615750132155,77,35
293,Gabriel Mesquita,Feminino,1974-01-24,GO,Operações,Analista,3186.1614817753434,2010-07-03,2017-07-19,Pedido do funcionário,9.31769388075918,7.287081005983055,6.90909658651799,7.865352955413982,7.317847452126443,7.571046753565788,16,22
294,Carlos Alberto Souza,Masculino,1989-07-27,ES,Financeiro,Coordenador,5465.217622928321,2015-06-10,NA,NA,9.196777650155127,7.914452343247831,7.42849741037935,8.170542394509539,8.732439048588276,8.66817609002597,59,4
295,Bruna Calmon,Masculino,1988-08-11,RJ,Comercial,Gerente,9332.062348723412,2001-07-27,NA,NA,6.714956857264042,8.640658020041883,8.00096279475838,6.032109174411744,7.373953901231289,6.415475844220314,36,36
296,Roberto Suzano,Masculino,1991-02-10,SP,Logística,Analista,3258.4512564353645,2005-05-16,NA,NA,7.0609706081449986,8.63572605047375,9.811634557321668,7.374090697849169,8.826977413147688,7.484322963224651,44,23
297,Carlos Alberto Souza,Masculino,1985-01-14,RJ,RH,Gerente,10664.163381792605,2008-11-18,NA,NA,8.18814220558852,9.526367148384452,7.838063647039235,9.556348599726334,6.078357867896557,8.248853105299615,32,17
298,Marta Fahrnholz,Feminino,1993-02-08,RS,Comercial,Analista,2560.8008089475334,2006-12-28,NA,NA,7.341847460716963,6.146318755112588,6.281796453520656,5.815389829222113,6.44025756418705,6.465431432755119,48,27
299,Andre Ribeiro da Costa,Feminino,1967-12-06,DF,Comercial,Estagiário,1251.4323396608233,2004-11-04,NA,NA,7.678281326778233,7.003506137058139,7.7709091026335955,5.67051931284368,7.678950301371515,7.769958799812746,18,7
300,Gabriela Costa,Feminino,1991-09-12,RS,Administrativo,Analista,4198.7668625079095,2016-09-12,2018-10-04,Término de contrato,8.642603083513677,7.320088820531964,7.83471826184541,8.754664957523346,7.4930677162483335,7.978296340409652,22,20
301,Livia Mello,Masculino,1985-03-27,ES,Financeiro,Analista,4383.545466698706,2013-06-09,NA,NA,9.144560635089874,9.289754937402904,7.480731479823589,5.303512526443228,9.681494176387787,8.433994596612534,56,23
302,Bernard Mello,Masculino,1972-07-13,PR,Operações,Analista,3498.766750562936,2007-04-18,NA,NA,6.699019456282258,8.488464910537004,7.6720954002812505,7.2454577253665775,9.570131759159267,8.071675527424027,0,0
303,Andre Ribeiro da Costa,Feminino,1965-09-13,DF,Operações,Analista,3183.385448064655,2007-04-14,2015-09-03,Outros,8.061321211978793,7.0379936853423715,9.890589061193168,7.360786733916029,6.318621131591499,8.106111758596162,35,16
304,Gabriel Mesquita,Masculino,1976-04-27,DF,TI,Analista,2776.681303512305,2001-05-03,2002-05-20,Outros,9.51812213845551,7.953522885218263,6.074631520546973,5.399723192676902,7.217870587483048,7.690850484392497,31,13
305,Isamij Jacques Gamboa,Masculino,1999-07-16,PE,Logística,Analista,3801.6767776571214,2014-03-12,2019-12-31,Reestruturação,7.732910105958581,8.925285019911826,9.737839062698185,8.400547628989443,6.543142169713974,7.601093290475456,55,24
306,Carlos Alberto Souza,Feminino,1965-02-14,DF,Operações,Analista,2917.91315888986,2003-03-06,NA,NA,7.668320364318788,6.452088790014386,9.999216166324914,6.370115024037659,7.063438410870731,7.168888014489026,49,31
307,Samantha de Oliveira Pereira,Masculino,1968-08-19,SP,Logística,Estagiário,1634.3873346224427,2008-06-29,NA,NA,7.11818578094244,8.054364666342735,6.7477005096152425,7.8116536943707615,7.388527445495129,7.883421734351282,13,21
308,Rodrigo Funcke,Masculino,1982-09-24,DF,Administrativo,Analista,3426.563474815339,2008-06-04,NA,NA,7.873347301967442,8.626312077976763,9.494382361881435,6.750634188065305,9.334413254633546,7.3323219333791005,70,12
309,Carlos Alberto Souza,Feminino,1985-11-26,PE,Financeiro,Analista,3482.43596451357,2000-12-27,NA,NA,9.255105502903461,6.790161610580981,8.31497416086495,7.259505526162684,7.905166612006724,6.620550334914423,61,19
310,Isamij Jacques Gamboa,Masculino,1978-06-25,BA,Administrativo,Gerente,10383.258709218353,2018-05-31,NA,NA,6.751332242041826,7.947677540592849,9.396721315570176,8.817572558764368,6.426401901990175,7.936048368237773,69,10
311,Ana Fernandes Filardi,Feminino,1973-08-21,RS,Logística,Analista,4085.273028817028,2000-07-05,2005-08-11,Término de contrato,9.490871486254036,9.31358871050179,9.500835509039462,8.237910539610311,8.167129995301366,8.95883574588428,21,10
312,Pedro da Silva,Masculino,1980-10-17,PR,Comercial,Analista,3021.602725610137,2018-01-28,2019-12-31,Término de contrato,9.412448738701642,9.436927075497806,8.112283977679908,9.350763886468485,7.372250320389867,8.563222736655074,78,0
313,Bernard Mello,Masculino,1986-04-29,RS,TI,Analista,2860.7092425227165,2018-02-18,NA,NA,8.031023753806949,9.060154077596962,9.459533498622477,6.105645274510607,8.299806878902018,8.61537488004215,64,17
314,Yuri Cruz,Masculino,1975-12-05,PR,RH,Coordenador,5337.359965778887,2013-09-04,2019-12-31,Reestruturação,8.608593311160803,8.591312541626394,8.836884830147028,5.703923529945314,7.022230353206396,8.348720570887627,63,26
315,João Monteiro,Masculino,1999-01-29,RJ,Administrativo,Gerente,13859.405136667192,2001-06-06,2002-02-14,Término de contrato,9.99786255415529,6.770125069655478,6.7411647429689765,7.948924938682467,7.56171393301338,8.300727655381303,16,23
316,Felipe Carvalho,Masculino,1969-08-29,GO,Comercial,Analista,2936.8614689446986,2015-02-06,NA,NA,8.562378770671785,6.772042233496904,6.912465108558536,8.62712460802868,6.264751155860722,7.339448149055854,39,10
317,Wesley Oliveira Baptista,Masculino,1985-06-01,RS,RH,Coordenador,6875.399312470108,2014-04-05,NA,NA,7.995223546400666,8.06014910619706,9.68280305992812,6.011143079958856,9.963370929472148,8.328979543529682,44,15
318,Diego Costa,Masculino,1995-05-11,PE,TI,Coordenador,7490.057933842763,2004-06-14,NA,NA,7.259662072174251,9.021376594901085,6.391074923798442,7.980586723424494,7.590604662895203,7.801142682676015,13,31
319,Nathália Fernandes de Araújo,Feminino,1989-09-11,GO,Operações,Analista,3822.377550881356,2015-02-10,NA,NA,9.99308481439948,9.976688456721604,6.962123621255159,6.052922433009371,7.308833941817284,6.995626265924614,36,27
320,Isamij Jacques Gamboa,Masculino,2000-12-01,BA,Comercial,Analista,2826.194162480533,2002-02-27,2007-12-15,Término de contrato,6.928497611545026,7.407281415537,9.628883964382112,6.239909245632589,8.329245124012232,7.204673029392822,56,25
321,Ana Fernandes Filardi,Feminino,1976-10-07,MG,RH,Analista,4080.2523912861943,2011-11-25,2012-03-25,Outros,7.786995706148446,6.904267152771354,8.201553334482014,7.712463231291622,6.363519275560975,7.792191301640784,46,17
322,Patricia Rodrigues,Feminino,1991-03-09,SC,TI,Estagiário,1314.8476767819375,2002-03-09,2003-05-26,Término de contrato,7.059752245433629,8.857270044274628,9.025243883021176,6.166987414471805,7.003361789509654,7.746082856930884,45,19
323,Isamij Jacques Gamboa,Masculino,1982-03-20,RS,RH,Analista,4289.702650159597,2014-06-01,2019-04-16,Desempenho,6.23250141646713,7.735191963613033,8.268022552132607,8.298170830821618,6.235268317162991,6.702493874064711,69,9
324,Samantha de Oliveira Pereira,Feminino,1979-01-13,DF,Operações,Estagiário,1462.3098033014685,2006-10-01,NA,NA,9.823429888114333,9.68864079285413,8.224178622476757,5.555338389240205,7.841041108593345,8.871015009336686,25,20
325,Isamij Jacques Gamboa,Feminino,1967-02-03,DF,Financeiro,Analista,4058.612755034119,2013-01-05,NA,NA,6.3084493624046445,9.678702554665506,6.109718051739037,5.961951578501612,7.68377526011318,7.393409674514267,56,24
326,João Monteiro,Feminino,1985-02-12,MG,Operações,Analista,2681.3913388177752,2005-02-06,2010-03-21,Desempenho,7.8643382508307695,7.510531197302043,8.184315810911357,9.053483790485188,8.683785699307919,7.958114222679029,61,21
327,Bruna Calmon,Masculino,1980-12-19,GO,Logística,Estagiário,1598.7943986430764,2007-06-09,NA,NA,6.766995212994516,6.5308177610859275,7.787900531664491,5.3022676485124975,7.178830347955227,6.719008314723268,14,22
328,Pedro da Silva,Feminino,1976-06-16,DF,Logística,Analista,2901.109749916941,2014-10-26,NA,NA,9.924711687490344,9.034612781368196,7.545107253827155,8.410636127227917,8.33434992749244,8.683299423284,0,0
329,Felipe Carvalho,Feminino,1973-09-02,DF,Administrativo,Analista,3622.217874508351,2008-03-25,2015-12-13,Outros,9.721402770839632,9.965413572266698,6.0713896965608,5.761816635495052,9.412167103029788,8.03750332000538,59,23
330,Nathália Fernandes de Araújo,Masculino,1995-05-20,SP,Logística,Coordenador,5616.716285701841,2003-04-07,NA,NA,8.077286591753364,6.172413478605449,9.117204363457859,5.748216798529029,7.161154298111796,7.163838489941112,35,17
331,Andre Ribeiro da Costa,Feminino,1979-09-28,BA,Financeiro,Estagiário,1366.463755024597,2010-06-10,NA,NA,9.822984829545021,7.009158318862319,6.098519029095769,5.113695893669501,7.703021094202995,7.0753307463085555,88,7
332,Gabriela Costa,Feminino,1979-06-27,SC,RH,Analista,3553.8215171545744,2004-02-26,2006-02-10,Outros,8.825821992009878,6.0152055053040385,8.21691201068461,6.798704159446061,6.819901764392853,7.6653558160268,46,17
333,Nathália Fernandes de Araújo,Masculino,1967-06-06,BA,Comercial,Analista,3495.3264170326293,2007-04-14,NA,NA,8.618162542581558,7.204131473787129,8.502844747155905,7.756639895960689,8.126256173476577,8.541434184747715,39,22
334,Gabriela Costa,Masculino,1967-01-26,MG,Financeiro,Analista,3132.417152635753,2009-11-26,NA,NA,6.885983137413859,6.146539585664868,7.586223598569632,5.752565456787124,8.604364345781505,7.271189956081405,5,10
335,Ana Fernandes Filardi,Masculino,1967-10-26,MG,Operações,Coordenador,6304.666357114911,2007-07-13,2013-11-28,Término de contrato,8.484589013271034,7.938492344692349,8.534159312956035,8.603241991950199,6.211474798619747,8.827333981765637,24,20
336,Julia Andrade,Masculino,1976-08-08,SC,Administrativo,Analista,4274.6303752064705,2016-05-14,2019-12-31,Outros,9.51040150411427,8.191186157986522,8.877849395386875,7.71231206250377,9.30573489703238,9.029738810554171,12,8
337,Nathália Fernandes de Araújo,Feminino,1976-02-17,BA,RH,Analista,3717.5713279284537,2001-05-03,2006-10-03,Desempenho,7.182596990838647,9.434960779733956,9.34021923597902,9.821108594769612,7.620756676420569,8.841240336627173,97,9
338,Roberto Suzano,Feminino,1991-03-16,DF,Operações,Estagiário,1695.8216194063425,2000-09-16,NA,NA,7.427302241325378,6.019762858748436,7.317558282054961,9.730825428850949,7.715575312264264,8.062427509329526,14,38
339,Pedro da Silva,Feminino,1998-08-27,BA,Administrativo,Analista,3623.3271681703627,2000-12-15,2009-07-26,Término de contrato,6.997223613783717,9.997571795247495,8.591435380280018,5.927330745616928,7.571417951956391,7.749140115366465,52,28
340,Gabriela Costa,Masculino,1998-09-27,MG,Financeiro,Analista,3819.5580854080617,2017-11-03,2019-12-31,Desempenho,8.779949569143355,6.017006798647344,8.366506875492632,7.427217670483515,6.593059211969376,7.802901069004459,67,4
341,Gabriel Mesquita,Feminino,2000-01-29,PR,TI,Analista,3404.39224941656,2015-12-23,NA,NA,6.945634075440466,8.742255290038884,7.000915999524295,6.591357385041192,6.321211928501725,8.122860974735584,34,18
342,Aline de Souza,Feminino,1975-03-01,RS,Operações,Analista,3760.341309942305,2009-02-10,2013-08-02,Término de contrato,6.392631325870752,9.947294239886105,9.011154522188008,9.131373070413247,6.038441100157797,8.000134545266326,43,21
343,Carlos Alberto Souza,Masculino,1980-03-14,RJ,Logística,Estagiário,1439.9798812810332,2002-10-06,NA,NA,6.767999809235334,8.928979016840458,6.846579333767295,7.283980222418904,6.722535966895521,7.827248402214428,18,17
344,Ana Fernandes Filardi,Masculino,1997-12-13,SC,Logística,Coordenador,5690.995249664411,2009-01-02,NA,NA,8.953787575475872,8.508729059249163,8.309120580554008,9.848388418322429,6.557628978043795,8.447949513502486,40,31
345,Bernard Mello,Masculino,1996-08-11,GO,Operações,Estagiário,1233.8968802243471,2001-11-02,NA,NA,7.178501026704907,6.3391760950908065,9.157846413552761,7.969488694798201,6.765117362141609,7.1080792290773385,33,43
346,Felipe Carvalho,Feminino,1982-05-19,PR,Logística,Analista,4210.957513190806,2010-03-12,2019-01-10,Outros,8.672879792749882,8.42527271900326,6.235308015719056,9.944112999364734,6.982760756276548,8.618912004142794,25,14
347,Yuri Cruz,Feminino,1981-12-11,MG,Financeiro,Coordenador,7684.066123329103,2013-07-09,NA,NA,7.066976832225919,8.224642042070627,9.706460147164762,6.061670979252085,9.183744844980538,8.278280861272709,52,28
348,Bernard Mello,Masculino,1995-07-15,PE,Financeiro,Coordenador,7335.393965477124,2001-12-30,NA,NA,6.045350284315646,7.903620855882764,7.887325098738074,5.474025098374113,9.546675222925842,7.212994127796523,23,31
349,Bernard Mello,Feminino,1995-07-03,PR,TI,Gerente,10749.570190440863,2005-04-15,2013-11-08,Pedido do funcionário,8.8057472826913,6.03657126519829,9.151179917156696,9.118207617430016,8.84634793549776,9.272406730758647,9,24
350,Yuri Cruz,Feminino,1968-09-24,ES,RH,Coordenador,6879.548555705696,2013-12-01,NA,NA,6.833950283937156,9.60390590224415,7.974813850596547,6.41403844463639,8.28613562323153,6.894277891795984,56,25
351,Patricia Rodrigues,Feminino,1988-05-29,ES,Financeiro,Analista,3962.1865479275584,2007-05-11,NA,NA,9.118371183052659,7.592392071150243,8.343466085381806,6.760440405923873,9.025168498978019,8.13653996590921,44,32
352,Diego Costa,Masculino,1995-12-05,RS,Financeiro,Gerente,9086.674433201551,2002-01-04,2005-01-03,Pedido do funcionário,6.609426219947636,7.622865353710949,7.326176045462489,8.323862333782017,8.496093702502549,7.571472177264524,8,21
353,Diego Costa,Feminino,1999-05-08,DF,TI,Estagiário,1247.287842258811,2011-11-29,2019-12-31,Término de contrato,9.78221048321575,9.712202369235456,7.889983702450991,9.188649279531091,9.680445743724704,9.18528099807514,26,0
354,Roberto Suzano,Feminino,1967-06-06,SP,Logística,Analista,3041.4745835587382,2001-06-10,NA,NA,9.268307575955987,9.100578092038631,8.49990566354245,8.47216354450211,8.075913928449154,8.743984820492283,57,24
355,Livia Mello,Feminino,1997-10-15,RJ,Logística,Analista,2719.2380777560174,2003-06-27,NA,NA,6.028680826537311,7.685980514623225,9.793126979842782,5.258167019346729,7.4958227863535285,8.183223797887905,20,7
356,Bruno Almeida,Masculino,1967-07-03,PR,Logística,Estagiário,1271.0244226735085,2003-12-06,2005-11-12,Pedido do funcionário,8.853464731015265,8.16515844501555,9.044198078103364,7.4672244128305465,6.87712727021426,7.043686064373641,55,14
357,Bruno Almeida,Masculino,1973-02-17,MG,Comercial,Analista,2837.3924009501934,2014-11-20,2019-12-31,Término de contrato,8.758968721143901,7.9080665949732065,6.0254275957122445,7.177802645601332,9.526426818221807,8.397938847800289,33,18
358,Roberto Suzano,Masculino,1995-03-22,RS,Comercial,Estagiário,1615.3692163992673,2004-09-18,NA,NA,6.837373059242964,7.118442275561392,9.450642954558134,9.520614758366719,8.772050659172237,7.959654391159034,12,0
359,Felipe Carvalho,Feminino,1990-10-23,GO,Comercial,Estagiário,1512.7265442162752,2017-12-07,NA,NA,7.500259208492935,8.062290400266647,9.358491484075785,8.176219963934273,7.580887109972537,8.606715473817093,49,18
360,Rodrigo Funcke,Feminino,1979-12-22,PR,Logística,Analista,3775.985248852521,2013-09-27,NA,NA,7.663992570713162,6.750992872752249,7.508156896568835,6.34965548873879,6.795688004232943,6.789992757032088,0,29
361,Roberto Suzano,Masculino,1999-12-13,RS,Financeiro,Gerente,13815.795593429357,2006-10-22,NA,NA,7.579876790754497,7.80305892881006,7.7336460100486875,6.556460936553776,9.50478479731828,8.266419571546235,27,14
362,Diego Costa,Feminino,1991-10-05,DF,Administrativo,Analista,2684.6906817518175,2018-06-15,NA,NA,9.130048457533121,6.152301384136081,7.446385909803212,7.320791477104649,8.998125314712524,7.698568207291722,38,5
363,Gabriela Costa,Feminino,1994-06-21,MG,Operações,Estagiário,1613.3215490262955,2006-10-02,NA,NA,6.201302679255605,8.15939008910209,6.519399421289563,6.5804036788176745,6.420377928763628,6.4709488855850905,45,17
364,Nicole Vaz,Masculino,1993-11-21,SC,Operações,Analista,4401.275430805981,2012-12-05,NA,NA,6.21738513559103,7.881004795432091,6.644351998344064,8.677021999610588,6.697286168113351,6.609296114853271,45,14
